;ID;Education;Income;Kidhome;Teenhome;MntGoldProds;NumDealsPurchases;NumWebVisitsMonth;AcceptedCmp3;AcceptedCmp4;AcceptedCmp5;AcceptedCmp1;AcceptedCmp2;Complain;Response;Age;Rlt_MntWines;Rlt_MntFruits;Rlt_MntMeatProducts;Rlt_MntFishProducts;Rlt_MntSweetProducts;TotalProducts;Rlt_NumWebPurchases;Rlt_NumCatalogPurchases;Rlt_NumStorePurchases;TotalPurchases;MeanPurchase;AcpCamps;Marital_Status_Divorced;Marital_Status_Married;Marital_Status_Single;Marital_Status_Together;Marital_Status_Widow;InterestGroup;ConsumptionLevel
1039;7290;3;70596,0;0;0;26;1;2;0;0;0;0;0;0;0;27;36,84;4,67;56,69;1,8;0,0;942;15,0;25,0;60,0;20;44,9;0;0;0;1;0;0;1;1
1040;3846;3;42557,0;0;1;15;4;8;0;0;0;0;0;0;0;38;75,29;1,96;20,78;0,0;1,96;255;54,55;9,09;36,36;11;21,33;0;0;1;0;0;0;2;2
1041;8104;5;53312,0;0;0;25;1;7;0;0;0;0;0;0;0;62;95,26;0,0;4,74;0,0;0,0;253;45,45;9,09;45,45;11;21,17;0;0;1;0;0;0;2;2
1042;4507;3;72228,0;0;0;56;1;3;0;0;0;0;0;0;0;60;52,85;2,35;41,12;2,51;1,17;1194;28,57;33,33;38,1;21;54,32;0;0;0;1;0;0;1;1
1043;11013;3;67605,0;0;0;54;1;1;0;0;0;0;0;0;0;26;38,01;3,17;31,9;20,81;6,11;884;12,5;50,0;37,5;16;52,06;0;0;0;0;1;0;1;1
1044;4491;4;62845,0;1;1;34;11;8;0;1;0;0;0;0;0;63;96,07;0,0;3,93;0,0;0,0;1144;17,65;23,53;58,82;17;63,61;1;0;1;0;0;0;2;1
1045;3759;3;65196,0;0;2;200;2;5;1;0;0;0;0;0;0;55;77,8;1,99;18,95;1,26;0,0;955;29,17;25,0;45,83;24;38,24;1;0;0;0;1;0;4;1
1046;1162;5;42000,0;0;0;35;2;5;0;0;0;0;0;0;1;26;20,06;13,43;43,2;13,75;9,55;618;27,78;11,11;61,11;18;32,58;0;0;0;1;0;0;1;1
1047;2055;5;35860,0;1;1;20;2;5;1;0;0;0;0;0;0;41;51,72;0,0;27,59;13,79;6,9;29;25,0;25,0;50,0;4;6,0;1;1;0;0;0;0;1;2
1048;10766;5;65526,0;0;1;9;1;2;0;0;0;0;0;0;0;50;79,88;3,82;13,88;2,41;0,0;497;25,0;25,0;50,0;16;29,29;0;0;1;0;0;0;2;2
1049;4415;3;16860,0;1;1;14;3;7;0;0;0;0;0;0;0;51;41,67;16,67;16,67;12,5;12,5;24;20,0;20,0;60,0;5;4,17;0;0;1;0;0;0;3;2
1050;3005;3;83528,0;0;0;147;1;1;1;0;0;1;0;0;1;22;35,26;7,78;45,11;8,92;2,93;1503;18,18;45,45;36,36;22;65,39;2;0;0;1;0;0;4;1
1051;2223;2;64176,0;0;1;149;8;6;0;0;0;0;0;0;0;47;72,45;1,97;14,85;3,82;6,92;1677;32,0;36,0;32,0;25;64,54;0;1;0;0;0;0;4;1
1052;4817;3;22304,0;0;0;2;1;8;0;0;0;0;0;0;0;56;18,75;12,5;43,75;0,0;25,0;16;33,33;0,0;66,67;3;4,25;0;1;0;0;0;0;5;2
1053;2875;3;67023,0;0;0;17;1;2;0;0;0;0;0;1;0;36;49,94;4,95;42,97;1,24;0,9;889;13,04;30,43;56,52;23;37,08;0;0;1;0;0;0;1;1
1054;10536;5;32892,0;1;0;2;2;8;0;0;0;0;0;0;0;43;59,09;0,0;34,09;4,55;2,27;44;50,0;0,0;50,0;6;6,43;0;0;0;0;1;0;1;2
1055;11112;3;70713,0;0;1;190;6;3;0;0;0;0;0;0;0;46;57,19;8,86;21,68;6,37;5,91;1287;26,32;31,58;42,11;19;64,4;0;0;0;0;1;0;4;1
1056;3807;3;59925,0;0;1;56;3;6;0;0;0;0;0;0;0;57;66,62;2,96;24,79;2,68;2,96;710;45,0;10,0;45,0;20;33,86;0;0;0;0;1;0;2;1
1057;9197;3;39722,0;0;1;8;2;5;0;0;0;0;0;0;0;61;82,05;0,0;12,82;5,13;0,0;39;40,0;0,0;60,0;5;6,67;0;0;1;0;0;0;2;2
1058;10832;3;46610,0;0;0;125;1;6;0;0;0;0;0;0;0;55;84,21;2,92;8,77;1,17;2,92;342;46,15;7,69;46,15;13;24,5;0;0;0;0;1;0;2;2
1059;6421;3;88347,0;0;0;118;1;1;0;0;0;1;0;0;0;52;52,55;8,91;27,78;3,85;6,91;1998;20,0;35,0;45,0;20;95,19;1;0;0;0;1;0;4;1
1060;4207;5;87171,0;0;0;44;1;2;1;0;1;0;0;0;0;32;79,82;3,51;8,53;4,63;3,51;1254;25,0;29,17;45,83;24;50,2;2;0;1;0;0;0;2;1
1061;577;2;26907,0;1;1;2;2;7;0;0;0;0;0;0;0;37;45,0;5,0;35,0;0,0;15,0;20;25,0;0,0;75,0;4;4,2;0;0;0;0;1;0;1;2
1062;10855;4;50014,0;1;0;42;2;5;0;0;0;0;0;0;0;46;66,1;3,95;21,75;5,37;2,82;354;30,77;7,69;61,54;13;25,36;0;0;0;1;0;0;2;2
1063;3081;5;41014,0;1;0;3;1;7;0;0;0;0;0;0;0;35;41,18;11,76;35,29;11,76;0,0;17;33,33;0,0;66,67;3;4,5;0;0;1;0;0;0;1;2
1064;3535;3;66294,0;0;0;117;1;2;0;0;0;0;0;0;0;49;29,53;12,71;39,29;7,65;10,82;850;33,33;25,0;41,67;12;65,46;0;0;0;1;0;0;4;1
1065;247;3;36715,0;1;0;16;6;9;0;0;0;0;0;0;1;41;50,44;2,93;36,66;6,16;3,81;341;53,85;15,38;30,77;13;24,43;0;0;1;0;0;0;1;2
1066;8707;3;79456,0;0;0;99;1;3;0;0;0;0;0;0;1;56;43,39;3,23;42,09;4,92;6,37;1302;33,33;40,0;26,67;15;81,44;0;0;1;0;0;0;1;1
1067;9523;3;40479,0;1;0;0;1;4;0;0;0;0;0;0;0;31;33,33;0,0;53,33;13,33;0,0;15;0,0;0,0;100,0;3;4,0;0;0;0;0;1;0;1;2
1068;6072;4;75345,0;0;0;133;1;3;0;0;0;1;0;0;1;43;46,98;2,92;43,09;5,07;1,94;1954;26,32;42,11;31,58;19;97,75;1;0;0;1;0;0;4;1
1069;6295;3;54233,0;0;1;142;4;8;0;0;0;0;0;0;0;36;77,71;0,95;18,83;2,5;0,0;839;50,0;27,27;22,73;22;36,52;0;0;1;0;0;0;4;1
1070;10914;3;24163,0;1;1;2;2;4;0;0;0;0;0;0;0;43;26,67;6,67;46,67;13,33;6,67;15;25,0;0,0;75,0;4;3,2;0;0;0;1;0;0;1;2
1071;1509;5;84460,0;0;0;81;0;5;0;1;1;1;1;0;1;55;34,39;6,11;23,3;23,98;12,22;442;40,91;40,91;18,18;22;19,26;4;0;0;0;1;0;3;1
1072;5577;3;43776,0;1;0;3;1;6;0;0;0;0;0;0;0;31;40,0;0,0;45,0;10,0;5,0;20;33,33;0,0;66,67;3;5,25;0;0;0;0;1;0;1;2
1073;7348;5;71691,0;0;0;43;1;2;0;0;0;0;0;0;1;56;29,24;11,31;35,77;20,89;2,79;1149;25,0;43,75;31,25;16;67,65;0;0;0;1;0;0;3;1
1074;1127;5;85844,0;0;0;38;1;2;0;0;1;0;0;0;0;41;48,85;0,99;43,91;1,3;4,95;1920;31,58;31,58;36,84;19;96,05;1;0;1;0;0;0;1;1
1075;1833;5;39190,0;1;0;12;2;5;0;0;0;0;0;0;0;40;56,2;6,61;14,88;15,7;6,61;121;28,57;14,29;57,14;7;15,25;0;0;0;1;0;0;2;2
1076;4944;3;71367,0;0;0;75;1;2;0;0;0;0;0;0;0;54;32,34;3,28;55,41;5,98;2,99;702;25,0;31,25;43,75;16;41,35;0;0;0;0;1;0;1;1
1077;9080;5;38578,0;1;1;3;3;8;0;0;0;0;0;0;0;41;54,29;5,71;31,43;4,29;4,29;70;50,0;0,0;50,0;6;10,14;0;0;0;1;0;0;1;2
1078;6466;5;57236,0;1;1;4;3;3;0;0;0;0;0;0;0;49;89,74;0,0;7,69;1,71;0,85;117;28,57;14,29;57,14;7;14,75;0;0;1;0;0;0;2;2
1079;9964;3;61825,0;0;1;27;1;4;0;0;0;0;0;0;0;34;40,81;12,59;25,19;13,85;7,56;397;28,57;14,29;57,14;14;26,53;0;0;0;1;0;0;1;2
1080;4790;3;79803,0;0;1;33;1;1;0;0;0;0;0;0;0;56;68,74;0,96;25,87;2,51;1,92;835;33,33;25,0;41,67;12;64,31;0;1;0;0;0;0;2;1
1081;10245;2;80910,0;0;0;41;1;1;0;0;0;0;0;0;0;26;22,38;11,19;51,61;9,37;5,45;715;21,43;21,43;57,14;14;47,73;0;0;0;1;0;0;1;1
1082;1109;4;27590,0;1;0;1;1;7;0;0;0;0;0;0;0;31;54,55;0,0;45,45;0,0;0,0;11;33,33;0,0;66,67;3;3,0;0;0;0;0;1;0;1;2
1083;6001;3;56775,0;0;1;35;2;5;0;0;0;0;0;0;0;34;68,07;3,88;17,74;6,43;3,88;902;21,74;34,78;43,48;23;37,62;0;0;1;0;0;0;2;1
1084;5538;3;83829,0;0;0;27;0;1;1;0;1;1;0;0;1;38;48,88;8,77;23,43;10,14;8,77;1835;23,53;41,18;35,29;17;102,0;3;1;0;0;0;0;1;1
1085;10552;2;54210,0;0;1;45;2;5;0;0;0;0;0;0;0;34;21,74;16,77;33,85;24,84;2,8;322;33,33;8,33;58,33;12;24,85;0;0;1;0;0;0;3;2
1086;1545;3;38508,0;1;0;54;6;8;0;0;0;0;0;0;0;27;30,85;4,88;52,96;6,43;4,88;389;50,0;14,29;35,71;14;26,0;0;0;1;0;0;0;1;2
1087;7409;3;53187,0;1;0;10;2;5;0;0;0;0;0;0;0;43;82,1;0,78;11,67;2,72;2,72;257;36,36;9,09;54,55;11;21,5;0;0;0;0;1;0;2;2
1088;4444;3;30023,0;1;0;21;1;8;0;0;0;0;0;0;0;42;27,5;0,0;40,0;17,5;15,0;40;40,0;0,0;60,0;5;6,83;0;0;1;0;0;0;1;2
1089;146;5;76045,0;0;0;0;1;2;0;0;0;1;0;0;0;53;57,45;4,01;30,23;1,28;7,03;1323;20,0;25,0;55,0;20;63,05;1;0;0;1;0;0;1;1
1090;6271;5;50870,0;0;1;2;1;5;0;0;0;0;0;0;0;62;86,89;0,0;13,11;0,0;0,0;61;40,0;0,0;60,0;5;10,33;0;0;1;0;0;0;2;2
1091;10065;2;15315,0;0;0;17;2;5;0;0;0;0;0;0;0;43;14,89;8,51;27,66;31,91;17,02;47;33,33;0,0;66,67;6;6,86;0;0;1;0;0;0;3;2
1092;4741;2;65463,0;1;0;16;2;5;0;1;0;0;0;0;0;40;71,61;5,86;12,82;3,85;5,86;546;35,29;11,76;52,94;17;30,39;1;0;1;0;0;0;2;1
1093;246;3;66480,0;1;1;6;7;4;0;0;0;0;0;0;0;49;65,03;2,94;18,63;6,54;6,86;306;33,33;8,33;58,33;12;23,62;0;0;1;0;0;0;2;2
1094;375;3;76773,0;0;0;16;1;1;0;0;0;0;0;0;0;59;45,26;4,91;39,39;7,54;2,89;1140;13,33;13,33;73,33;15;71,31;0;1;0;0;0;0;1;1
1095;1524;2;81698,0;0;0;45;1;5;0;0;0;1;0;0;1;30;66,95;4,25;10,86;2,83;15,11;1059;53,33;13,33;33,33;15;66,25;1;0;0;1;0;0;2;1
1096;10022;5;54466,0;1;1;0;1;5;0;0;0;0;0;0;0;41;75,0;0,0;25,0;0,0;0,0;16;33,33;0,0;66,67;3;4,25;0;0;0;1;0;0;2;2
1097;7451;4;98777,0;0;0;38;0;1;0;1;0;0;0;0;0;54;50,76;0,96;36,09;6,35;5,84;1970;21,05;31,58;47,37;19;98,55;1;0;0;1;0;0;1;1
1098;11010;5;16269,0;1;0;0;3;8;0;0;0;0;0;0;0;29;43,18;6,82;40,91;6,82;2,27;44;50,0;0,0;50,0;6;6,43;0;0;0;1;0;0;1;2
1099;4356;3;71819,0;0;1;168;3;6;0;1;1;0;0;0;0;42;87,06;1,99;9,96;0,0;1,0;1406;27,27;27,27;45,45;11;117,25;2;0;0;0;1;0;4;1
1100;3885;5;33569,0;1;0;24;1;8;1;0;0;0;0;0;1;30;41,03;5,13;46,15;7,69;0,0;39;25,0;25,0;50,0;4;8,0;1;0;1;0;0;0;1;2
1101;1175;4;36262,0;0;0;153;1;6;1;0;0;0;0;0;1;30;32,23;14,29;19,78;23,44;10,26;273;27,27;45,45;27,27;11;22,83;1;0;1;0;0;0;4;2
1102;880;1;22634,0;0;0;46;1;8;0;0;0;0;0;0;0;47;4,0;46,0;22,0;16,0;12,0;50;40,0;20,0;40,0;5;8,5;0;0;0;0;1;0;5;2
1103;2320;2;47025,0;0;1;29;5;9;0;0;0;0;0;0;0;35;83,83;1,82;9,74;3,8;0,83;606;61,11;5,56;33,33;18;31,95;0;0;1;0;0;0;2;1
1104;850;3;70566,0;0;1;21;2;3;0;0;0;0;0;0;0;45;51,77;3,8;29,21;11,41;3,8;736;30,0;25,0;45,0;20;35,1;0;0;0;1;0;0;1;1
1105;4713;5;31605,0;1;0;6;2;7;0;0;0;0;0;0;0;33;62,18;0,0;35,29;1,68;0,84;119;28,57;14,29;57,14;7;15,0;0;0;1;0;0;0;2;2
1106;675;4;52034,0;1;1;73;5;7;0;0;0;0;0;0;0;40;56,37;0,0;35,91;2,7;5,02;259;36,36;18,18;45,45;11;21,67;0;1;0;0;0;0;1;2
1107;5025;3;48526,0;1;0;9;1;3;0;0;0;0;0;0;0;34;18,25;13,49;18,25;34,13;15,87;126;28,57;14,29;57,14;7;15,88;0;0;0;1;0;0;3;2
1108;2308;3;46734,0;0;1;29;2;7;0;0;0;0;0;0;0;58;36,54;1,66;45,51;8,64;7,64;301;50,0;8,33;41,67;12;23,23;0;0;1;0;0;0;1;2
1109;5995;3;39552,0;1;1;41;7;8;0;0;0;0;0;0;1;50;48,1;0,87;42,86;1,17;7,0;343;46,15;15,38;38,46;13;24,57;0;1;0;0;0;0;1;2
1110;6749;3;86358,0;1;1;95;4;8;0;0;0;0;0;0;0;46;58,82;2,89;30,36;5,04;2,89;1627;35,71;21,43;42,86;14;108,53;0;0;0;1;0;0;4;1
1111;1010;3;46931,0;2;1;16;2;3;0;0;0;0;0;0;0;37;66,13;0,0;27,42;4,84;1,61;62;20,0;20,0;60,0;5;10,5;0;0;0;0;1;0;2;2
1112;8977;1;16581,0;0;0;11;1;4;0;0;0;0;0;0;0;28;7,69;23,08;30,77;15,38;23,08;13;0,0;0,0;100,0;3;3,5;0;0;0;1;0;0;5;2
1113;4756;2;63998,0;0;0;112;1;4;0;0;0;0;0;0;1;61;16,67;2,75;77,46;0,0;3,12;1056;29,17;25,0;45,83;24;42,28;0;1;0;0;0;0;1;1
1114;3412;4;67381,0;0;1;70;4;7;0;1;0;0;0;0;0;62;91,88;0,9;5,98;1,24;0,0;887;15,38;15,38;69,23;13;63,43;1;0;1;0;0;0;2;1
1115;606;3;25930,0;1;1;4;1;7;0;0;0;0;0;0;0;46;54,55;9,09;18,18;18,18;0,0;11;33,33;0,0;66,67;3;3,0;0;0;0;1;0;0;2;2
1116;5961;3;42693,0;1;0;16;1;5;0;0;0;0;0;0;0;36;19,51;9,76;48,78;14,63;7,32;41;25,0;0,0;75,0;4;8,4;0;0;1;0;0;0;1;2
1117;2975;3;85606,0;0;1;84;2;3;0;0;0;1;0;0;0;36;38,3;2,24;46,15;11,7;1,6;1872;27,27;31,82;40,91;22;81,43;1;0;0;0;1;0;1;1
1118;2894;3;72903,0;0;0;39;1;4;0;1;1;1;0;0;1;28;54,05;6,99;37,99;0,0;0,96;1974;35,0;25,0;40,0;20;94,05;3;0;0;1;0;0;1;1
1119;7613;2;49669,0;1;0;29;2;6;0;0;0;0;0;0;0;40;55,89;1,68;36,03;3,7;2,69;297;41,67;8,33;50,0;12;22,92;0;0;0;0;1;0;1;2
1120;10542;5;36778,0;1;1;4;3;9;0;0;0;0;0;0;0;44;39,73;5,48;46,58;2,74;5,48;73;50,0;0,0;50,0;6;10,57;0;0;1;0;0;0;1;2
1121;8015;5;85696,0;0;0;12;1;1;0;0;0;0;0;0;1;51;54,88;5,84;30,36;8,92;0,0;1301;21,05;31,58;47,37;19;65,1;0;1;0;0;0;0;1;1
1122;10617;4;10979,0;0;0;4;2;5;0;0;0;0;0;0;0;25;30,77;15,38;38,46;7,69;7,69;26;50,0;0,0;50,0;6;3,86;0;1;0;0;0;0;1;2
1123;11166;3;49678,0;0;1;20;2;7;0;0;0;0;0;0;0;52;77,63;1,69;18,98;1,02;0,68;295;50,0;16,67;33,33;12;22,77;0;0;1;0;0;0;2;2
1124;849;4;56129,0;0;1;48;4;4;0;0;0;0;0;0;0;60;52,29;7,84;21,73;6,37;11,76;612;33,33;11,11;55,56;18;32,26;0;0;0;0;1;0;1;1
1125;523;3;37155,0;1;0;3;1;5;0;0;0;0;0;0;0;24;32,39;0,0;36,62;9,86;21,13;71;33,33;0,0;66,67;6;10,29;0;0;1;0;0;0;1;2
1126;4066;2;21282,0;1;0;20;2;6;0;0;0;0;0;0;0;36;3,85;19,23;30,77;15,38;30,77;26;40,0;20,0;40,0;5;4,5;0;1;0;0;0;0;5;2
1127;8414;5;33419,0;0;1;18;2;7;0;0;0;0;0;0;0;51;82,35;0,0;17,65;0,0;0,0;68;33,33;0,0;66,67;6;9,86;0;0;0;1;0;0;2;2
1128;819;3;63285,0;0;0;134;1;3;0;0;0;0;0;0;0;68;52,43;12,8;25,7;5,16;3,92;969;25,0;20,83;54,17;24;38,8;0;0;0;0;0;1;4;1
1129;4961;4;21255,0;1;0;3;4;4;0;0;0;0;0;0;0;40;50,0;0,0;43,1;3,45;3,45;58;28,57;14,29;57,14;7;7,38;0;0;0;0;1;0;1;2
1130;749;3;42162,0;1;0;27;2;6;1;0;0;0;0;0;1;32;38,98;5,93;50,0;1,69;3,39;118;42,86;14,29;42,86;7;14,88;1;0;0;0;1;0;1;2
1131;5430;3;54450,0;1;1;32;12;8;0;0;0;0;0;0;0;56;69,63;0,0;26,23;1,23;2,91;652;47,37;10,53;42,11;19;32,65;0;0;0;0;1;0;2;1
1132;7755;5;57744,0;0;1;19;2;8;0;0;0;0;0;0;0;59;89,29;0,77;9,95;0,0;0,0;392;64,29;7,14;28,57;14;26,2;0;0;1;0;0;0;2;2
1133;10525;3;26576,0;1;0;9;1;9;1;0;0;0;0;0;1;26;55,56;0,0;44,44;0,0;0,0;18;33,33;0,0;66,67;3;4,75;1;0;0;1;0;0;1;2
1134;1453;5;57513,0;0;0;30;2;6;0;0;0;0;0;0;0;70;71,36;3,88;17,77;5,05;1,94;1030;36,0;12,0;52,0;25;39,65;0;0;0;0;0;1;2;1
1135;8310;3;68142,0;0;1;37;3;6;0;0;0;0;0;0;0;48;63,08;8,86;13,78;6,4;7,88;1422;47,62;19,05;33,33;21;64,68;0;0;0;0;1;0;2;1
1136;10710;3;7500,0;0;1;5;1;8;0;0;0;0;0;0;0;33;38,46;15,38;23,08;23,08;0,0;13;33,33;0,0;66,67;3;3,5;0;0;1;0;0;0;3;2
1137;5031;3;83145,0;0;0;114;1;2;0;0;1;0;0;0;1;38;45,2;2,04;42,52;2,27;7,97;1719;20,0;36,0;44,0;25;66,15;1;0;0;0;1;0;4;1
1138;2613;4;54197,0;0;1;13;2;1;0;0;0;0;0;0;0;54;72,32;2,68;16,52;2,68;5,8;224;10,0;30,0;60,0;10;20,45;0;0;1;0;0;0;2;2
1139;213;5;23091,0;1;1;2;4;7;0;0;0;0;0;0;0;51;76,09;0,0;23,91;0,0;0,0;46;33,33;16,67;50,0;6;6,71;0;0;0;1;0;0;2;2
1140;967;3;46049,0;1;1;19;10;7;0;0;0;0;0;0;1;37;68,95;1,81;22,58;3,83;2,82;496;31,25;12,5;56,25;16;29,24;0;0;1;0;0;0;2;2
1141;1077;3;56715,0;0;0;9;1;4;0;0;0;0;0;0;0;38;25,52;10,39;23,64;23,44;17,01;1011;50,0;21,43;28,57;14;67,47;0;0;0;0;1;0;3;1
1142;7959;3;79410,0;0;0;13;1;1;0;0;0;0;0;0;0;53;48,49;5,9;35,59;9,06;0,96;1357;30,0;20,0;50,0;10;123,45;0;0;1;0;0;0;1;1
1143;640;3;57304,0;0;1;106;2;5;0;0;0;0;0;0;0;62;38,7;8,7;35,76;15,0;1,85;920;30,43;26,09;43,48;23;38,38;0;0;1;0;0;0;4;1
1144;4252;3;44375,0;0;1;41;1;5;0;0;0;0;0;0;0;49;81,92;1,92;10,77;2,69;2,69;260;36,36;9,09;54,55;11;21,75;0;0;1;0;0;0;2;2
1145;8432;3;54450,0;1;1;32;12;8;0;0;0;0;0;0;0;56;69,63;0,0;26,23;1,23;2,91;652;47,37;10,53;42,11;19;32,65;0;0;0;0;1;0;2;1
1146;6218;3;59594,0;0;1;9;1;7;0;1;0;0;0;0;0;47;93,27;0,82;5,92;0,0;0,0;490;50,0;6,25;43,75;16;28,88;1;0;1;0;0;0;2;2
1147;6905;3;80685,0;0;0;54;1;2;0;0;0;0;0;0;0;18;25,37;4,74;63,58;3,58;2,74;950;30,0;20,0;50,0;20;45,29;0;0;0;0;1;0;1;1
1148;5922;5;40344,0;0;1;2;2;7;0;0;0;0;0;0;0;39;97,22;0,0;2,78;0,0;0,0;216;40,0;10,0;50,0;10;19,73;0;0;1;0;0;0;2;2
1149;3598;3;62710,0;0;1;11;4;4;0;0;0;0;0;0;0;41;74,12;5,88;13,95;1,18;4,87;595;22,22;11,11;66,67;18;31,37;0;0;1;0;0;0;2;1
1150;6116;2;48985,0;0;1;8;1;3;0;0;0;0;0;0;0;45;28,36;19,4;26,87;14,93;10,45;67;20,0;20,0;60,0;5;11,33;0;0;1;0;0;0;3;2
1151;6263;3;35322,0;1;2;13;3;8;0;0;0;0;0;0;0;44;30,11;9,68;39,78;12,9;7,53;93;33,33;0,0;66,67;6;13,43;0;0;0;0;1;0;1;2
1152;10486;3;77142,0;0;0;97;1;2;0;0;0;0;0;0;0;65;53,3;8,4;18,14;3,25;16,91;893;25,0;25,0;50,0;16;52,59;0;0;1;0;0;0;4;1
1153;2410;3;81657,0;0;0;50;1;1;0;0;0;0;0;0;0;45;34,77;3,82;40,59;15,09;5,73;1047;20,0;26,67;53,33;15;65,5;0;0;0;1;0;0;1;1
1154;193;1;14421,0;0;0;8;1;5;1;0;0;0;0;0;0;18;0,0;0,0;25,0;37,5;37,5;8;33,33;0,0;66,67;3;2,25;1;0;1;0;0;0;3;2
1155;3363;2;20130,0;0;0;12;1;8;0;0;0;0;0;0;0;40;0,0;27,27;13,64;31,82;27,27;22;25,0;0,0;75,0;4;4,6;0;0;1;0;0;0;5;2
1156;8278;5;74214,0;0;0;33;1;5;0;0;0;0;0;0;0;22;51,43;4,95;32,6;5,13;5,9;1678;53,33;13,33;33,33;15;104,94;0;0;1;0;0;0;1;1
1157;10660;4;66726,0;1;1;47;3;7;0;1;0;0;0;0;0;57;89,26;1,79;8,95;0,0;0,0;391;57,14;14,29;28,57;14;26,13;1;0;1;0;0;0;2;2
1158;8686;1;23724,0;1;0;14;2;8;0;0;0;0;0;0;0;34;8,2;37,7;24,59;0,0;29,51;61;40,0;0,0;60,0;5;10,33;0;0;0;0;1;0;5;2
1159;1604;4;47353,0;0;1;4;3;5;0;0;0;0;0;0;0;53;83,26;0,9;8,6;3,62;3,62;221;20,0;20,0;60,0;10;20,18;0;0;1;0;0;0;2;2
1160;5907;4;33444,0;1;1;2;1;8;0;0;0;0;0;0;0;60;50,0;0,0;50,0;0,0;0,0;16;33,33;0,0;66,67;3;4,25;0;0;1;0;0;0;1;2
1161;10669;3;54386,0;0;1;25;2;3;0;0;0;0;0;0;0;32;62,25;4,72;14,38;13,93;4,72;445;20,0;13,33;66,67;15;27,88;0;0;1;0;0;0;2;2
1162;2918;3;28510,0;1;1;19;3;5;0;0;0;0;0;0;0;32;61,11;6,94;26,39;0,0;5,56;72;33,33;0,0;66,67;6;10,43;0;1;0;0;0;0;2;2
1163;5735;4;90638,0;0;0;96;1;1;0;0;1;0;0;0;0;23;47,59;4,94;37,67;3,87;5,93;2429;17,65;23,53;58,82;17;135,0;1;0;0;1;0;0;4;1
1164;359;3;48070,0;0;1;19;3;7;0;0;0;0;0;1;0;63;76,91;2,89;17,11;1,24;1,86;485;50,0;12,5;37,5;16;28,59;0;0;0;0;1;0;2;2
1165;8387;3;43140,0;0;1;11;1;6;0;0;0;0;0;0;0;56;59,82;3,57;33,93;2,68;0,0;224;40,0;10,0;50,0;10;20,45;0;0;1;0;0;0;1;2
1166;1829;5;54959,0;0;1;24;3;7;0;1;0;0;0;0;1;52;95,03;0,0;4,97;0,0;0,0;1208;50,0;27,78;22,22;18;63,63;1;1;0;0;0;0;2;1
1167;3839;1;15056,0;1;1;40;5;5;0;0;0;0;0;0;0;55;12,5;25,0;6,25;43,75;12,5;48;28,57;28,57;42,86;7;6,12;0;0;0;1;0;0;3;2
1168;9392;3;26954,0;1;0;1;1;7;0;0;0;0;0;0;0;43;25,0;6,25;68,75;0,0;0,0;16;33,33;0,0;66,67;3;4,25;0;0;0;1;0;0;1;2
1169;2292;3;22327,0;1;0;5;1;5;0;0;0;0;0;0;0;28;26,32;21,05;42,11;10,53;0,0;19;25,0;0,0;75,0;4;4,0;0;0;0;1;0;0;1;2
1170;10466;3;44393,0;1;1;10;2;4;0;0;0;0;0;0;0;48;48,0;4,0;40,0;4,0;4,0;50;20,0;0,0;80,0;5;8,5;0;0;1;0;0;0;1;2
1171;9855;5;62000,0;0;1;20;1;4;0;0;0;1;0;0;0;61;89,9;0,0;10,1;0,0;0,0;1000;24,0;24,0;52,0;25;38,5;1;0;0;1;0;0;2;1
1172;4088;5;31497,0;0;1;4;2;8;0;0;0;0;0;0;0;50;71,52;0,66;18,54;8,61;0,66;151;37,5;12,5;50,0;8;16,89;0;0;0;0;1;0;2;2
1173;5231;2;45894,0;0;2;13;1;5;0;0;0;0;0;0;0;40;71,05;5,26;18,42;0,0;5,26;38;25,0;0,0;75,0;4;7,8;0;0;1;0;0;0;2;2
1174;590;4;78579,0;0;0;99;1;3;0;0;0;0;0;0;1;42;47,64;3,85;32,05;12,61;3,85;1713;33,33;40,0;26,67;15;107,12;0;1;0;0;0;0;4;1
1175;8732;4;67369,0;0;1;42;4;4;0;1;1;0;0;0;1;43;91,47;0,0;4,93;2,61;0,99;1419;33,33;19,05;47,62;21;64,55;2;0;0;0;0;1;2;1
1176;2315;3;58401,0;0;1;29;1;4;0;0;0;0;0;0;0;54;14,93;0,0;16,42;25,37;43,28;67;20,0;40,0;40,0;5;11,33;0;1;0;0;0;0;5;2
1177;3515;3;62307,0;0;1;10;1;5;0;0;0;0;0;0;0;62;58,0;8,67;22,67;6,67;4,0;150;50,0;0,0;50,0;8;16,78;0;0;0;1;0;0;2;2
1178;2245;4;43641,0;1;1;23;3;6;0;0;0;0;0;0;0;44;49,14;1,72;43,97;3,45;1,72;116;28,57;14,29;57,14;7;14,62;0;0;1;0;0;0;1;2
1179;6283;4;63841,0;0;1;131;1;6;0;0;0;0;0;0;0;45;81,72;1,93;12,87;2,57;0,9;777;42,86;14,29;42,86;21;35,36;0;1;0;0;0;0;4;1
1180;2246;2;46891,0;0;1;61;1;4;0;0;0;0;0;0;0;48;35,25;9,84;18,85;23,77;12,3;122;28,57;14,29;57,14;7;15,38;0;0;1;0;0;0;3;2
1181;6606;4;70091,0;1;0;11;2;8;0;1;0;0;0;0;0;44;83,83;2,96;11,91;1,3;0,0;1150;29,41;11,76;58,82;17;63,94;1;0;1;0;0;0;2;1
